Word;F2;Original Word;ID;Code;Attribute;Org. Attr
રજનિ(-ની);રજનિ(-ની);રજનિ(-ની);219938.00;7.00;સ્ત્રી.;સ્ત્રી.
રજનિનાથ, રજનિપતિ, રજનિવલ્લભ;રજનિનાથ, રજનિપતિ, રજનિવલ્લભ;રજનિનાથ, રજનિપતિ, રજનિવલ્લભ;221730.00;5.00;પું.;પું.
રજની;રજની1;રજની1;221904.00;7.00;સ્ત્રી.;સ્ત્રી.
રજની;રજની2;રજની2;220136.00;7.00;સ્ત્રી.;સ્ત્રી.
રજનીનાથ, રજનીપતિ, રજનીવલ્લભ, રજનીશ;રજનીનાથ, રજનીપતિ, રજનીવલ્લભ, રજનીશ;રજનીનાથ, રજનીપતિ, રજનીવલ્લભ, રજનીશ;221731.00;5.00;પું.;પું.
રજસ્વલા(-ળા);રજસ્વલા(-ળા);રજસ્વલા(-ળા);220204.00;7.00;સ્ત્રી.;સ્ત્રી.
રજોણો, રજોયણો;રજોણો, રજોયણો;રજોણો, રજોયણો;219788.00;5.00;પું.;પું.
રઝળપટ્ટી, રઝળપાટ;રઝળપટ્ટી, રઝળપાટ;રઝળપટ્ટી, રઝળપાટ;219756.00;7.00;સ્ત્રી.;સ્ત્રી.
રટણ(-ન);રટણ, -ન;રટણ, -ન;219847.00;3.00;ન.;ન.
રટણા(-ના);રટણા, -ના;રટણા, -ના;219839.00;7.00;સ્ત્રી.;સ્ત્રી.
રટ્ટણ(-લ);રટ્ટણ(-લ);રટ્ટણ(-લ);219841.00;10.00;વિ.;વિ.
રડકણ(-ણું), રડકું;રડકણ(-ણું), રડકું;રડકણ(-ણું), રડકું;221828.00;10.00;વિ.;વિ.
રડબડવું, રડવડવું;રડબડવું, રડવડવું;રડબડવું, રડવડવું;221735.00;2.00;અ. ક્રિ.;અ. ક્રિ.
રડવું;રડવું1;રડવું1;219746.00;2.00;અ. ક્રિ.;અ. ક્રિ.
રડવું;રડવું2;રડવું2;221948.00;2.00;અ. ક્રિ.;અ. ક્રિ.
રણ;રણ1;રણ1;219860.00;3.00;ન.;ન.
રણ;રણ2;રણ2;219842.00;3.00;ન.;ન.
રણ;રણ3;રણ3;220061.00;3.00;ન.;ન.
રણકાર(-રો);રણકાર(-રો);રણકાર(-રો);221778.00;5.00;પું.;પું.
રણગોટીલો, રણગોળીટો;રણગોટીલો, રણગોળીટો;રણગોટીલો, રણગોળીટો;220040.00;5.00;પું.;પું.
રણછોડજી, રણછોડરાય;રણછોડજી, રણછોડરાય;રણછોડજી, રણછોડરાય;221615.00;6.00;પું. બ. વ.;પું. બ. વ.
રણથંભ, રણસ્તંભ;રણથંભ, રણસ્તંભ;રણથંભ, રણસ્તંભ;220037.00;5.00;પું.;પું.
રણધીર(-રું);રણધીર(-રું);રણધીર(-રું);220015.00;10.00;વિ.;વિ.
રણભૂમિ(-મી);રણભૂમિ(-મી);રણભૂમિ(-મી);220007.00;7.00;સ્ત્રી.;સ્ત્રી.
રણશિંગડું, રણશિંગું;રણશિંગડું, રણશિંગું;રણશિંગડું, રણશિંગું;221594.00;3.00;ન.;ન.
રણશૂર(-રું);રણશૂર(-રું);રણશૂર(-રું);221595.00;10.00;વિ.;વિ.
રણી(-ણિયું);રણી1, -ણિયું;રણી1, -ણિયું;221587.00;10.00;વિ.;વિ.
રણી;રણી2;રણી2;221739.00;10.00;વિ.;વિ.
રણી;રણી3;રણી3;221614.00;7.00;સ્ત્રી.;સ્ત્રી.
રત;રત1;રત1;221740.00;10.00;વિ.;વિ.
રત;રત2 (ત,);રત2 (ત,);221610.00;7.00;સ્ત્રી.;સ્ત્રી.
રતાંજલી(-ળી), રતાંદલી(-ળી);રતાંજલી(-ળી), રતાંદલી(-ળી);રતાંજલી(-ળી), રતાંદલી(-ળી);221845.00;7.00;સ્ત્રી.;સ્ત્રી.
રતાંધળું ;રતાંધળું ();રતાંધળું ();219793.00;10.00;વિ.;વિ.
રતિક્રિયા, રતિક્રીડા;રતિક્રિયા, રતિક્રીડા;રતિક્રિયા, રતિક્રીડા;221650.00;7.00;સ્ત્રી.;સ્ત્રી.
રતિનાથ, રતિપતિ;રતિનાથ, રતિપતિ;રતિનાથ, રતિપતિ;220082.00;5.00;પું.;પું.
રતીપૂર, રતીભાર;રતીપૂર, રતીભાર;રતીપૂર, રતીભાર;220132.00;10.00;વિ.;વિ.
રતુંબડું, રતૂમડું;રતુંબડું, રતૂમડું;રતુંબડું, રતૂમડું;221951.00;10.00;વિ.;વિ.
રતોવઈ, રતોવાઈ;રતોવઈ, રતોવાઈ;રતોવઈ, રતોવાઈ;221754.00;1.00;અ.;અ.
રથજાત્રા, રથયાત્રા;રથજાત્રા, રથયાત્રા;રથજાત્રા, રથયાત્રા;220104.00;7.00;સ્ત્રી.;સ્ત્રી.
રદ(+ન);રદ1(ન);રદ1(ન);219810.00;5.00;પું.;પું.
રદ;રદ2;રદ2;219838.00;10.00;વિ.;વિ.
રદબદલ(-લી);રદબદલ(-લી);રદબદલ(-લી);219803.00;7.00;સ્ત્રી.;સ્ત્રી.
રંદો(-ધો);રંદો(-ધો);રંદો(-ધો);220553.00;5.00;પું.;પું.
રપાટી, રપેટી;રપાટી, રપેટી;રપાટી, રપેટી;220098.00;7.00;સ્ત્રી.;સ્ત્રી.
રબી(-વી);રબી(-વી);રબી(-વી);220327.00;5.00;પું.;પું.
રબીપાક, રવીપાક;રબીપાક, રવીપાક;રબીપાક, રવીપાક;220328.00;5.00;પું.;પું.
રબ્બડ(-ર);રબ્બડ(-ર);રબ્બડ(-ર);220282.00;3.00;ન.;ન.
રંભણ(-ન);રંભણ(-ન);રંભણ(-ન);220545.00;3.00;ન.;ન.
રમચિયું, રમજિયું;રમચિયું, રમજિયું;રમચિયું, રમજિયું;220281.00;3.00;ન.;ન.
રમચી(-જી);રમચી(-જી);રમચી(-જી);220255.00;7.00;સ્ત્રી.;સ્ત્રી.
રમણા(-ણી);રમણા,-ણી;રમણા,-ણી;220152.00;7.00;સ્ત્રી.;સ્ત્રી.
રમણીક(-ય);રમણીક, -ય;રમણીક, -ય;220162.00;10.00;વિ.;વિ.
રમતરોળિયું, રમતરોળું;રમતરોળિયું, રમતરોળું;રમતરોળિયું, રમતરોળું;220150.00;3.00;ન.;ન.
રમતિયાળ, રમતીલું;રમતિયાળ, રમતીલું;રમતિયાળ, રમતીલું;220179.00;10.00;વિ.;વિ.
રમલ(-ળ);રમલ(-ળ);રમલ(-ળ);220180.00;5.00;પું.;પું.
રમલી(-ળી);રમલી(-ળી);રમલી(-ળી);220171.00;5.00;પું.;પું.
રમસ્તળ, રમસ્તાન;રમસ્તળ, રમસ્તાન;રમસ્તળ, રમસ્તાન;220173.00;3.00;ન.;ન.
રમાનાથ, રમાપતિ, રમારમણ, રમાવર;રમાનાથ, રમાપતિ, રમારમણ, રમાવર;રમાનાથ, રમાપતિ, રમારમણ, રમાવર;220485.00;5.00;પું.;પું.
રયણ(-ણી, -ની);રયણ(-ણી, -ની);રયણ(-ણી, -ની);220041.00;7.00;સ્ત્રી.;સ્ત્રી.
રવ;રવ1;રવ1;220046.00;5.00;પું.;પું.
રવ;રવ2;રવ2;220054.00;5.00;પું.;પું.
રવદ, રવ્વદ;રવદ, રવ્વદ;રવદ, રવ્વદ;220267.00;3.00;ન.;સ્ત્રી., ન.
રવદ, રવ્વદ;રવદ, રવ્વદ;રવદ, રવ્વદ;220267.00;7.00;સ્ત્રી.;સ્ત્રી., ન.
રવાદાર;રવાદાર1;રવાદાર1;220069.00;10.00;વિ.;વિ.
રવાદાર;રવાદાર2;રવાદાર2;220068.00;10.00;વિ.;વિ.
રવાદારગી, રવાદારી;રવાદારગી, રવાદારી;રવાદારગી, રવાદારી;220070.00;7.00;સ્ત્રી.;સ્ત્રી.
રવાના(-ને);રવાના(-ને);રવાના(-ને);220072.00;1.00;અ.;અ.
રવિજા, રવિતનયા;રવિજા, રવિતનયા;રવિજા, રવિતનયા;220055.00;7.00;સ્ત્રી.;સ્ત્રી.
રવિનંદ(+ન);રવિનંદ(ન);રવિનંદ(ન);220224.00;5.00;પું.;પું.
રવૈયો;રવૈયો1;રવૈયો1;221679.00;5.00;પું.;પું.
રવૈયો;રવૈયો2;રવૈયો2;220124.00;5.00;પું.;પું.
રસગોઠ;રસગોઠ (ઠ,);રસગોઠ (ઠ,);220241.00;7.00;સ્ત્રી.;સ્ત્રી.
રસણિયો, રસાણિયો;રસણિયો, રસાણિયો;રસણિયો, રસાણિયો;220372.00;5.00;પું.;પું.
રસદાયક, રસદાયી;રસદાયક, રસદાયી;રસદાયક, રસદાયી;220225.00;10.00;વિ.;વિ.
રસભરિત, રસભર્યું;રસભરિત, રસભર્યું;રસભરિત, રસભર્યું;219822.00;10.00;વિ.;વિ.
રસમ;રસમ1;રસમ1;221968.00;3.00;ન.;પું., ન.
રસમ;રસમ1;રસમ1;221968.00;5.00;પું.;પું., ન.
રસમ;રસમ2;રસમ2;221001.00;7.00;સ્ત્રી.;સ્ત્રી.
રસવાહિની;રસવાહિની1;રસવાહિની1;221865.00;7.00;સ્ત્રી.;સ્ત્રી.
રસવાહિની, રસવાહી;રસવાહિની2, રસવાહી;રસવાહિની2, રસવાહી;220404.00;10.00;વિ.;વિ.
રસશાલા(-ળા);રસશાલા(-ળા);રસશાલા(-ળા);220407.00;7.00;સ્ત્રી.;સ્ત્રી.
રસળાગી(-જી);રસળાગી(-જી);રસળાગી(-જી);219840.00;7.00;સ્ત્રી.;સ્ત્રી.
રસાકશી(-સી);રસાકશી(-સી);રસાકશી(-સી);219833.00;7.00;સ્ત્રી.;સ્ત્રી.
રસાતલ(-ળ);રસાતલ(-ળ);રસાતલ(-ળ);219739.00;3.00;ન.;ન.
રસાયણ(-ન);રસાયણ, -ન;રસાયણ, -ન;219730.00;3.00;ન.;ન.
રસાયણવિદ્યા, રસાયનવિદ્યા;રસાયણવિદ્યા, રસાયનવિદ્યા;રસાયણવિદ્યા, રસાયનવિદ્યા;219740.00;7.00;સ્ત્રી.;સ્ત્રી.
રસાયણશાસ્ત્ર, રસાયનશાસ્ત્ર;રસાયણશાસ્ત્ર, રસાયનશાસ્ત્ર;રસાયણશાસ્ત્ર, રસાયનશાસ્ત્ર;219733.00;3.00;ન.;ન.
રસાયણશાસ્ત્રી, રસાયનશાસ્ત્રી;રસાયણશાસ્ત્રી, રસાયનશાસ્ત્રી;રસાયણશાસ્ત્રી, રસાયનશાસ્ત્રી;219759.00;10.00;વિ.;વિ.
રસાયણી(-ની);રસાયણી(-ની);રસાયણી(-ની);220306.00;10.00;વિ.;વિ.
રસાળ(-ળું);રસાળ(-ળું);રસાળ(-ળું);220413.00;10.00;વિ.;વિ.
રસી;રસી1;રસી1;221689.00;7.00;સ્ત્રી.;સ્ત્રી.
રસી;રસી2;રસી2;220405.00;7.00;સ્ત્રી.;સ્ત્રી.
રસી;રસી3;રસી3;221680.00;7.00;સ્ત્રી.;સ્ત્રી.
રસેશ(-શ્વર);રસેશ(-શ્વર);રસેશ(-શ્વર);220342.00;5.00;પું.;પું.
રસો;રસો1;રસો1;221684.00;5.00;પું.;પું.
રસો;રસો2;રસો2;220291.00;5.00;પું.;પું.
રહાણ;રહાણ1 (ણ,);રહાણ1 (ણ,);220191.00;7.00;સ્ત્રી.;સ્ત્રી.
રહાણ;રહાણ2;રહાણ2;221965.00;3.00;ન.;ન.
રહેંટ ;રહેંટ (ર્‌હૅ);રહેંટ (ર્‌હૅ);220296.00;5.00;પું.;પું.
રહેઠાણ ;રહેઠાણ (ર્‌હૅ);રહેઠાણ (ર્‌હૅ);220004.00;3.00;ન.;ન.
રહેણાક ;રહેણાક (ર્‌હૅ);રહેણાક (ર્‌હૅ);220234.00;3.00;ન.;પું., સ્ત્રી., ન.
રહેણાક ;રહેણાક (ર્‌હૅ);રહેણાક (ર્‌હૅ);220234.00;5.00;પું.;પું., સ્ત્રી., ન.
રહેણાક ;રહેણાક (ર્‌હૅ);રહેણાક (ર્‌હૅ);220234.00;7.00;સ્ત્રી.;પું., સ્ત્રી., ન.
રહેણી ;રહેણી (ર્‌હૅ);રહેણી (ર્‌હૅ);220024.00;7.00;સ્ત્રી.;સ્ત્રી.
રહેમ ;રહેમ (ર્‌હૅ);રહેમ (ર્‌હૅ);219815.00;7.00;સ્ત્રી.;સ્ત્રી.
રહેવડાવવું ;રહેવડાવવું (ર્‌હૅ);રહેવડાવવું (ર્‌હૅ);220314.00;20.00;સ ક્રિ.;સ. ક્રિ.
રહેવર ;રહેવર (ર્‌હૅ);રહેવર (ર્‌હૅ);220315.00;5.00;પું.;પું.
રહેવાવું ;રહેવાવું (ર્‌હૅ);રહેવાવું (ર્‌હૅ);220290.00;2.00;અ. ક્રિ.;અ. ક્રિ.
રહેવાશી(-સી);રહેવાશી(-સી);રહેવાશી(-સી);220317.00;10.00;વિ.;વિ.
રહેવું ;રહેવું (ર્‌હૅ);રહેવું (ર્‌હૅ);220319.00;2.00;અ. ક્રિ.;અ. ક્રિ.
રહેંસવું ;રહેંસવું (ર્‌હૅ);રહેંસવું (ર્‌હૅ);220313.00;20.00;સ ક્રિ.;સ. ક્રિ.
રા;રા1;રા1;221745.00;5.00;પું.;પું.
રા;રા2;રા2;221902.00;7.00;સ્ત્રી.;સ્ત્રી.
રા;રા3;રા3;221912.00;7.00;સ્ત્રી.;સ્ત્રી.
